Lead External ID,First Name,Last Name,Phone,Email,City,Lead Source,Lead Stage,WhatsApp Opt-in,DND,Age Band,Top Concern,Keyword,Community Joined,Created Date,Is Seed Topup
P02590,Keerthana,Raman,9000029107,,Bengaluru,organic,lead,true,true,,,,false,2026-09-03,false
P02592,Ketan,Dave,9000032670,,Mumbai,referral,lead,true,false,,,,false,2026-09-03,false
P02597,Mohit,Pandey,9000046079,mohit.pandey.303@example.com,Gurugram,community,lead,true,false,,Saving enough every month,ALPHA,true,2026-09-04,false
P02598,Kinjal,Gokhale,9000051608,,Mumbai,community,lead,false,false,,,,true,2026-09-04,false
P02600,Deepa,Varma,9000027565,,Bengaluru,corporate_session,lead,true,false,,,,false,2026-09-04,false
P02603,Jasleen,Kohli,9000016550,jasleen.kohli.111@example.com,Delhi,community,lead,true,false,,My children's education,ALPHA,true,2026-09-04,false
P02604,Vidya,Kamath,9000091179,vidya.kamath.253@example.com,Pune,community,lead,true,false,,Insurance and cover,PLAN,true,2026-09-04,false
P02606,Moumita,Majumdar,9000015841,,Ahmedabad,community,lead,true,false,,,,true,2026-09-04,false
P02609,Vishnu,Rajan,9000041321,,Hyderabad,community,lead,true,false,,,,true,2026-09-04,false
P02611,Nithya,Pillai,9000071849,,Bengaluru,community,lead,true,true,,,,true,2026-09-05,false
P02612,Aakash,Kohli,9000096481,,Delhi,corporate_session,lead,true,false,,,,false,2026-09-05,false
P02613,Jigar,Kulkarni,9000073306,,Pune,community,lead,true,false,,,,true,2026-09-05,false
P02614,Karthik,Menon,9000066894,,Chennai,organic,lead,true,false,,,,false,2026-09-05,false
P02618,Naveen,Nair,9000079524,naveen.nair.491@example.com,Kochi,web_reveal,lead,true,false,30 to 34,Where to invest,PLAN,false,2026-09-05,false
P02619,Sai,Murthy,9000044272,,Hyderabad,community,lead,true,false,,,,true,2026-09-05,false
P02621,Kunal,Jadhav,9000039482,kunal.jadhav.520@example.com,Ahmedabad,community,lead,true,false,,My children's education,ALPHA,true,2026-09-05,false
P02622,Janani,Subramanian,9000005053,,Coimbatore,community,lead,true,false,,,,true,2026-09-05,false
P02623,Tejas,Shinde,9000056971,,Mumbai,organic,lead,true,false,,,,false,2026-09-05,false
P02630,Shalini,Rajan,9000038457,,Bengaluru,community,lead,true,false,,,,true,2026-09-05,false
P02631,Ishaan,Chauhan,9000058970,,Gurugram,community,lead,true,false,,,,true,2026-09-05,false
P02633,Naveen,Pillai,9000029050,,Bengaluru,community,lead,true,false,,,,true,2026-09-05,false
P02635,Swathi,Murthy,9000069543,,Bengaluru,corporate_session,lead,true,false,,,,false,2026-09-06,false
P02637,Tanushree,Dutta,9000015819,,Kolkata,referral,lead,false,false,,,,false,2026-09-06,false
P02638,Ananya,Mohanty,9000038963,,Kolkata,organic,lead,true,false,,,,false,2026-09-06,false
P02640,Nirav,Bhosale,9000072908,,Mumbai,organic,lead,false,false,,,,false,2026-09-06,false
P02646,Sindhu,Murthy,9000050058,,Bengaluru,corporate_session,lead,false,false,,,,false,2026-09-06,false
P02648,Rajiv,Varma,9000035435,,Kochi,community,lead,true,false,,,,true,2026-09-06,false
P02649,Dhruv,Vora,9000027115,,Mumbai,community,lead,true,false,,,,true,2026-09-06,false
P02650,Kinjal,Jain,9000068980,,Mumbai,referral,lead,true,false,,,,false,2026-09-06,false
P02651,Deepak,Sharma,9000024981,deepak.sharma.911@example.com,Gurugram,community,lead,true,false,,Paying off loans,PLAN,true,2026-09-06,false
P02652,Heena,Deshmukh,9000069018,,Mumbai,organic,lead,false,false,,,,false,2026-09-06,false
P02658,Saloni,Deshmukh,9000006891,,Mumbai,referral,lead,true,false,,,,false,2026-09-06,false
P02661,Arun,Kamath,9000079221,,Bengaluru,corporate_session,lead,true,false,,,,false,2026-09-07,false
P02664,Kunal,Kamat,9000011550,kunal.kamat.184@example.com,Surat,web_reveal,lead,true,false,35 to 39,Paying off loans,PLAN,true,2026-09-07,false
P02666,Bhavana,Pillai,9000090405,bhavana.pillai.543@example.com,Chennai,web_reveal,lead,false,false,25 to 29,Where to invest,ALPHA,true,2026-09-07,false
P02667,Revathi,Prasad,9000054918,,Hyderabad,community,lead,true,false,,,,true,2026-09-07,false
P02668,Urvi,Trivedi,9000005964,,Mumbai,community,lead,true,false,,,,true,2026-09-07,false
P02672,Bhavin,Apte,9000024648,,Bengaluru,corporate_session,lead,true,false,,,,false,2026-09-07,false
P02674,Lakshmi,Nair,9000055510,,Bengaluru,corporate_session,lead,true,false,,,,false,2026-09-07,false
P02675,Anand,Natarajan,9000081027,,Hyderabad,organic,lead,true,true,,,,false,2026-09-07,false
P02676,Pavithra,Kumar,9000007718,,Hyderabad,community,lead,true,false,,,,true,2026-09-07,false
P02677,Kunal,Patil,9000004567,,Ahmedabad,corporate_session,lead,false,false,,,,true,2026-09-07,false
P02678,Shalini,Krishnan,9000021168,,Bengaluru,organic,lead,true,false,,,,false,2026-09-07,false
P02681,Nikhil,Chauhan,9000089793,,Gurugram,organic,lead,false,false,,,,false,2026-09-07,false
P02684,Sowmya,Balakrishnan,9000037176,sowmya.balakrishnan.430@example.com,Bengaluru,community,lead,true,false,,Paying off loans,PLAN,true,2026-09-08,false
P02687,Keerthana,Chandran,9000030071,,Hyderabad,organic,lead,true,false,,,,false,2026-09-08,false
P02690,Rohan,Sharma,9000059741,,Gurugram,corporate_session,lead,false,false,,,,false,2026-09-08,false
P02691,Shruti,Pandya,9000062469,,Pune,organic,lead,false,false,,,,false,2026-09-08,false
P02693,Ishaan,Arora,9000012561,ishaan.arora.135@example.com,Chennai,community,lead,true,false,,My children's education,ALPHA,true,2026-09-08,false
P02695,Harpreet,Srivastava,9000002855,harpreet.srivastava.450@example.com,Gurugram,web_reveal,lead,true,false,30 to 34,Insurance and cover,ALPHA,false,2026-09-08,false
P02700,Harini,Reddy,9000000191,,Chennai,community,lead,true,false,,,,true,2026-09-08,false
P02702,Sai,Naidu,9000071952,sai.naidu.580@example.com,Chennai,community,lead,true,false,,Retiring early,ALPHA,true,2026-09-08,false
P02703,Vaibhav,Deshmukh,9000028282,,Mumbai,community,lead,true,false,,,,true,2026-09-08,false
P02706,Nithya,Reddy,9000022633,nithya.reddy.821@example.com,Noida,web_reveal,lead,true,false,30 to 34,Insurance and cover,ALPHA,false,2026-09-08,false
P02709,Krupa,Kulkarni,9000003787,,Mumbai,corporate_session,lead,true,false,,,,false,2026-09-08,false
P02712,Varun,Gupta,9000016159,,Gurugram,community,lead,true,false,,,,true,2026-09-09,false
P02713,Kabir,Bansal,9000088043,kabir.bansal.530@example.com,Delhi,web_reveal,lead,true,false,35 to 39,My children's education,PLAN,false,2026-09-09,false
P02717,Sahil,Mishra,9000011523,sahil.mishra.685@example.com,Gurugram,web_reveal,lead,true,false,35 to 39,Saving enough every month,ALPHA,false,2026-09-09,false
P02718,Amruta,Bhosale,9000089103,amruta.bhosale.342@example.com,Ahmedabad,community,lead,true,false,,Insurance and cover,PLAN,true,2026-09-09,false
P02720,Mehak,Gill,9000042339,,Gurugram,corporate_session,lead,true,false,,,,false,2026-09-09,false
P02723,Kinjal,Kulkarni,9000044009,,Mumbai,organic,lead,false,false,,,,true,2026-09-09,false
P02727,Anjali,Pandey,9000027699,,Gurugram,community,lead,true,false,,,,true,2026-09-09,false
P02728,Vidya,Balakrishnan,9000071258,,Bengaluru,corporate_session,lead,false,false,,,,false,2026-09-09,false
P02730,Dhruv,Jadhav,9000080993,dhruv.jadhav.749@example.com,Mumbai,web_reveal,lead,true,false,30 to 34,Retiring early,PLAN,false,2026-09-09,false
P02731,Harini,Srinivasan,9000092248,,Hyderabad,community,lead,true,false,,,,true,2026-09-09,false
P02732,Keerthana,Iyer,9000073861,,Bengaluru,community,lead,true,false,,,,true,2026-09-09,false
P02733,Revathi,Kumar,9000010802,,Chennai,community,lead,true,false,,,,true,2026-09-09,false
P02735,Janani,Nair,9000096041,,Hyderabad,organic,lead,true,true,,,,false,2026-09-09,false
P02738,Ishaan,Sharma,9000057685,ishaan.sharma.642@example.com,Gurugram,web_reveal,lead,false,false,35 to 39,Where to invest,PLAN,false,2026-09-10,false
P02740,Jay,Desai,9000081449,jay.desai.462@example.com,Pune,web_reveal,lead,false,false,30 to 34,My children's education,ALPHA,false,2026-09-10,false
P02742,Deepak,Agarwal,9000078145,,Gurugram,organic,lead,true,false,,,,false,2026-09-10,false
P02743,Biswajit,Majumdar,9000010208,,Ahmedabad,community,lead,true,false,,,,true,2026-09-10,false
P02744,Heena,Bhosale,9000071166,,Mumbai,community,lead,true,false,,,,true,2026-09-10,false
P02745,Dhruv,Kulkarni,9000032970,,Pune,organic,lead,false,true,,,,false,2026-09-10,false
P02746,Swathi,Shetty,9000014292,,Hyderabad,corporate_session,lead,true,false,,,,false,2026-09-10,false
P02747,Harpreet,Pandey,9000057821,,Gurugram,corporate_session,lead,true,false,,,,false,2026-09-10,false
P02748,Biswajit,Banerjee,9000037548,biswajit.banerjee.281@example.com,Delhi,web_reveal,lead,true,true,40 to 44,My children's education,ALPHA,false,2026-09-10,false
P02752,Rutuja,Chitale,9000029862,,Pune,community,lead,true,false,,,,true,2026-09-10,false
P02753,Vishnu,Kumar,9000011126,,Hyderabad,community,lead,true,true,,,,true,2026-09-10,false
P02757,Ananya,Das,9000028687,,Kolkata,community,lead,true,false,,,,true,2026-09-10,false
P02759,Sandeep,Krishnan,9000048230,sandeep.krishnan.330@example.com,Bengaluru,community,lead,true,false,,Where to invest,PLAN,true,2026-09-10,false
P02760,Yogesh,Dave,9000066950,,Ahmedabad,corporate_session,lead,true,true,,,,false,2026-09-10,false
P02766,Varsha,Varma,9000014818,,Bengaluru,community,lead,true,false,,,,true,2026-09-10,false
P02770,Prachi,Shah,9000086924,,Mumbai,corporate_session,lead,true,false,,,,true,2026-09-11,false
P02771,Zoya,Srivastava,9000044273,,Lucknow,corporate_session,lead,false,false,,,,false,2026-09-11,false
P02774,Yash,Malhotra,9000044766,,Mumbai,organic,lead,true,false,,,,true,2026-09-11,false
P02776,Jigar,Patil,9000086473,jigar.patil.555@example.com,Gurugram,web_reveal,lead,true,false,30 to 34,Saving enough every month,PLAN,false,2026-09-11,false
P02777,Tanvi,Khanna,9000047074,tanvi.khanna.282@example.com,Delhi,community,lead,true,false,,Insurance and cover,ALPHA,true,2026-09-11,false
P02779,Ayesha,Agarwal,9000086222,ayesha.agarwal.240@example.com,Noida,community,lead,false,false,,Retiring early,ALPHA,true,2026-09-11,false
P02783,Moumita,Roy,9000003151,,Kolkata,community,lead,true,true,,,,true,2026-09-11,false
P02784,Gurpreet,Tiwari,9000002269,,Chennai,organic,lead,false,false,,,,false,2026-09-11,false
P02791,Ishita,Saxena,9000012082,ishita.saxena.926@example.com,Mumbai,web_reveal,lead,true,false,40 to 44,Saving enough every month,PLAN,false,2026-09-11,false
P02795,Rutuja,Pandya,9000053513,,Ahmedabad,corporate_session,lead,true,false,,,,false,2026-09-12,false
P02796,Priya,Tiwari,9000090449,,Noida,corporate_session,lead,false,true,,,,false,2026-09-12,false
P02798,Kunal,Chitale,9000033330,kunal.chitale.598@example.com,Pune,web_reveal,lead,false,true,25 to 29,Insurance and cover,ALPHA,false,2026-09-12,false
P02799,Nitin,Khanna,9000075625,,Gurugram,corporate_session,lead,true,false,,,,false,2026-09-12,false
P02801,Sai,Srinivasan,9000054260,,Hyderabad,organic,lead,true,false,,,,true,2026-09-12,false
P02805,Sindhu,Naidu,9000076457,,Bengaluru,organic,lead,false,false,,,,false,2026-09-12,false
P02809,Gauri,Bhosale,9000036054,,Mumbai,organic,lead,false,false,,,,false,2026-09-12,false
P02812,Naveen,Gowda,9000037416,,Chennai,organic,lead,false,false,,,,false,2026-09-12,false
P02813,Ayesha,Bansal,9000007158,,Delhi,organic,lead,false,false,,,,false,2026-09-12,false
P02815,Meenakshi,Krishnan,9000098618,,Bengaluru,community,lead,true,false,,,,true,2026-09-12,false
P02816,Simran,Agarwal,9000001249,,Gurugram,corporate_session,lead,true,false,,,,false,2026-09-12,false
P02817,Harpreet,Malhotra,9000027428,,Delhi,community,lead,false,false,,,,true,2026-09-12,false
P02819,Sneha,Pawar,9000018596,sneha.pawar.199@example.com,Ahmedabad,web_reveal,lead,true,true,25 to 29,Where to invest,ALPHA,true,2026-09-12,false
P02827,Ketan,Chitale,9000073167,ketan.chitale.720@example.com,Pune,web_reveal,lead,true,false,25 to 29,My children's education,PLAN,false,2026-09-13,false
P02832,Nirav,Mehta,9000083714,,Pune,corporate_session,lead,true,false,,,,false,2026-09-13,false
P02833,Harini,Subramanian,9000089216,,Chennai,community,lead,false,false,,,,true,2026-09-13,false
P02836,Ketan,Vora,9000061082,ketan.vora.712@example.com,Mumbai,community,lead,true,false,,Where to invest,PLAN,true,2026-09-13,false
P02838,Nandini,Krishnan,9000059248,nandini.krishnan.206@example.com,Hyderabad,web_reveal,lead,false,true,35 to 39,Where to invest,ALPHA,false,2026-09-13,false
P02840,Kunal,Pandya,9000078628,kunal.pandya.391@example.com,Mumbai,community,lead,true,false,,Saving enough every month,ALPHA,true,2026-09-13,false
P02841,Naveen,Srinivasan,9000081534,,Hyderabad,organic,lead,true,false,,,,false,2026-09-13,false
P02842,Vidya,Reddy,9000044859,,Chennai,community,lead,true,false,,,,true,2026-09-13,false
P02848,Arun,Reddy,9000014213,,Bengaluru,corporate_session,lead,false,false,,,,false,2026-09-14,false
P02849,Pavithra,Nair,9000080024,pavithra.nair.415@example.com,Hyderabad,web_reveal,lead,true,false,35 to 39,Retiring early,PLAN,false,2026-09-14,false
P02852,Aparna,Krishnan,9000001729,aparna.krishnan.196@example.com,Bengaluru,community,lead,true,false,,Paying off loans,PLAN,true,2026-09-14,false
P02853,Shalini,Varma,9000009318,,Bengaluru,community,lead,true,false,,,,true,2026-09-14,false
P02857,Ketan,Chitale,9000098571,,Ahmedabad,corporate_session,lead,true,false,,,,false,2026-09-14,false
P02860,Sindhu,Rao,9000053328,,Visakhapatnam,community,lead,true,false,,,,true,2026-09-14,false
P02863,Vishnu,Hegde,9000087486,,Bengaluru,community,lead,true,false,,,,true,2026-09-14,false
P02864,Yash,Sethi,9000004135,yash.sethi.786@example.com,Gurugram,community,lead,true,false,,Insurance and cover,ALPHA,true,2026-09-14,false
P02866,Sowmya,Iyer,9000014154,,Bengaluru,community,lead,true,false,,,,true,2026-09-14,false
P02867,Arun,Balakrishnan,9000025681,,Chennai,organic,lead,false,false,,,,false,2026-09-14,false
P02868,Yogesh,Bhosale,9000048176,,Ahmedabad,organic,lead,false,false,,,,false,2026-09-14,false
P02870,Sowmya,Gowda,9000094191,,Chennai,corporate_session,lead,true,false,,,,false,2026-09-14,false
P02871,Pavithra,Krishnan,9000099330,,Hyderabad,community,lead,true,false,,,,true,2026-09-14,false
P02872,Nikhil,Khanna,9000081111,,Delhi,corporate_session,lead,true,false,,,,false,2026-09-14,false
P02878,Pradeep,Murthy,9000010902,pradeep.murthy.947@example.com,Bengaluru,web_reveal,lead,true,false,30 to 34,Insurance and cover,ALPHA,true,2026-09-15,false
P02879,Mehak,Gill,9000037272,,Gurugram,community,lead,true,false,,,,true,2026-09-15,false
P02883,Ganesh,Chandran,9000030528,,Bengaluru,corporate_session,lead,true,false,,,,false,2026-09-15,false
P02884,Jay,Shinde,9000036991,,Ahmedabad,organic,lead,true,true,,,,true,2026-09-15,false
P02885,Varsha,Varma,9000061947,varsha.varma.189@example.com,Bengaluru,web_reveal,lead,false,false,25 to 29,Paying off loans,PLAN,true,2026-09-15,false
P02886,Rutuja,Pandya,9000076846,,Mumbai,community,lead,true,false,,,,true,2026-09-15,false
P02890,Shruti,Pandya,9000063024,,Ahmedabad,corporate_session,lead,true,false,,,,true,2026-09-15,false
P02892,Gayathri,Balakrishnan,9000004074,gayathri.balakrishnan.363@example.com,Bengaluru,community,lead,true,false,,Paying off loans,ALPHA,true,2026-09-15,false
P02895,Moumita,Bose,9000017167,moumita.bose.210@example.com,Kolkata,community,lead,true,false,,Where to invest,ALPHA,true,2026-09-15,false
P02899,Nikhil,Agarwal,9000072019,,Chandigarh,organic,lead,false,false,,,,false,2026-09-15,false
P02902,Srinivas,Prasad,9000031521,,Bengaluru,organic,lead,true,false,,,,true,2026-09-16,false
P02904,Lakshmi,Balakrishnan,9000039543,,Bengaluru,community,lead,true,false,,,,true,2026-09-16,false
P02908,Sandeep,Natarajan,9000061137,sandeep.natarajan.288@example.com,Bengaluru,community,lead,true,false,,My children's education,PLAN,true,2026-09-16,false
P02912,Harini,Menon,9000036223,,Hyderabad,community,lead,true,false,,,,true,2026-09-16,false
P02916,Revathi,Iyer,9000009800,revathi.iyer.619@example.com,Hyderabad,web_reveal,lead,true,false,35 to 39,Insurance and cover,PLAN,true,2026-09-16,false
P02917,Siddharth,Pandya,9000069068,,Pune,community,lead,true,false,,,,true,2026-09-16,false
P02918,Keerthana,Gowda,9000056856,,Chennai,organic,lead,true,false,,,,false,2026-09-16,false
P02921,Ayesha,Mehra,9000084877,,Gurugram,corporate_session,lead,false,false,,,,true,2026-09-16,false
P02922,Sai,Raman,9000014679,,Chennai,corporate_session,lead,true,false,,,,false,2026-09-17,false
P02924,Vignesh,Srinivasan,9000070863,,Bengaluru,community,lead,true,true,,,,true,2026-09-17,false
P02926,Omkar,Sawant,9000062766,,Pune,referral,lead,true,true,,,,false,2026-09-17,false
P02929,Pradeep,Nair,9000077700,,Bengaluru,community,lead,true,false,,,,true,2026-09-17,false
P02930,Sanjana,Gupta,9000007870,sanjana.gupta.939@example.com,Gurugram,community,lead,false,false,,Saving enough every month,ALPHA,true,2026-09-17,false
P02931,Naveen,Rajan,9000049419,naveen.rajan.328@example.com,Bengaluru,web_reveal,lead,true,false,25 to 29,Saving enough every month,PLAN,true,2026-09-17,false
P02932,Ruchi,Kohli,9000091588,,Delhi,community,lead,true,false,,,,true,2026-09-17,false
P02933,Yogesh,Pandya,9000059104,yogesh.pandya.550@example.com,Pune,community,lead,false,false,,Saving enough every month,ALPHA,true,2026-09-17,false
P02936,Ramya,Menon,9000004991,,Bengaluru,community,lead,true,false,,,,true,2026-09-17,false
P02938,Tejas,Kulkarni,9000079017,tejas.kulkarni.464@example.com,Pune,community,lead,true,false,,My children's education,ALPHA,true,2026-09-17,false
P02939,Ganesh,Subramanian,9000009505,,Hyderabad,organic,lead,true,true,,,,false,2026-09-17,false
P02940,Sai,Kumar,9000030982,,Hyderabad,corporate_session,lead,true,false,,,,true,2026-09-17,false
P02941,Siddharth,Kamat,9000006554,siddharth.kamat.905@example.com,Pune,community,lead,false,false,,Insurance and cover,PLAN,true,2026-09-18,false
P02942,Meenakshi,Natarajan,9000092112,,Delhi,community,lead,true,false,,,,true,2026-09-18,false
P02945,Priyanka,Bose,9000057129,,Mumbai,community,lead,true,false,,,,true,2026-09-18,false
P02947,Shalini,Iyer,9000027908,shalini.iyer.984@example.com,Hyderabad,community,lead,true,false,,Paying off loans,ALPHA,true,2026-09-18,false
P02948,Shalini,Srinivasan,9000024971,shalini.srinivasan.328@example.com,Hyderabad,community,lead,true,false,,Where to invest,PLAN,true,2026-09-18,false
P02949,Rituparna,Pradhan,9000010994,rituparna.pradhan.209@example.com,Mumbai,web_reveal,lead,true,false,25 to 29,Retiring early,PLAN,false,2026-09-18,false
P02950,Janani,Iyer,9000026274,,Bengaluru,community,lead,true,false,,,,true,2026-09-18,false
P02951,Aditya,Rathore,9000084334,,Delhi,corporate_session,lead,true,false,,,,false,2026-09-18,false
P02953,Sagar,Sawant,9000065489,sagar.sawant.363@example.com,Mumbai,web_reveal,lead,false,false,30 to 34,Paying off loans,ALPHA,false,2026-09-18,false
P02956,Suresh,Varma,9000051994,suresh.varma.274@example.com,Chennai,web_reveal,lead,true,false,30 to 34,Where to invest,PLAN,false,2026-09-18,false
P02957,Pranali,Gokhale,9000067034,,Mumbai,community,lead,true,true,,,,true,2026-09-18,false
P02959,Pavithra,Kamath,9000064820,pavithra.kamath.976@example.com,Bengaluru,community,lead,false,true,,My children's education,PLAN,true,2026-09-18,false
P02961,Siddharth,Trivedi,9000097259,siddharth.trivedi.345@example.com,Ahmedabad,web_reveal,lead,true,false,35 to 39,My children's education,PLAN,true,2026-09-19,false
P02962,Priyanka,Mukherjee,9000098171,,Kolkata,community,lead,true,false,,,,true,2026-09-19,false
P02963,Hetal,Apte,9000025434,,Pune,community,lead,true,false,,,,true,2026-09-19,false
P02964,Sahil,Khanna,9000092822,,Delhi,corporate_session,lead,true,false,,,,false,2026-09-19,false
P02965,Venkat,Reddy,9000054292,,Bengaluru,community,lead,true,false,,,,true,2026-09-19,false
P02967,Jigar,Kamat,9000028015,,Ahmedabad,organic,lead,false,false,,,,false,2026-09-19,false
P02969,Rahul,Verma,9000071519,rahul.verma.725@example.com,Delhi,community,lead,true,false,,Paying off loans,ALPHA,true,2026-09-19,false
P02970,Arjun,Bhatia,9000056730,,Delhi,referral,lead,true,false,,,,false,2026-09-19,false
P02972,Amruta,Shinde,9000026364,,Mumbai,corporate_session,lead,true,false,,,,true,2026-09-19,false
P02973,Vidya,Nair,9000062915,vidya.nair.934@example.com,Bengaluru,community,lead,true,true,,Saving enough every month,PLAN,true,2026-09-19,false
P02974,Keerthana,Prasad,9000046266,,Bengaluru,community,lead,true,false,,,,true,2026-09-19,false
P02975,Mohit,Tiwari,9000074661,,Gurugram,community,lead,true,false,,,,true,2026-09-19,false
P02977,Meenakshi,Murthy,9000098552,,Bengaluru,organic,lead,true,false,,,,false,2026-09-19,false
P02979,Rituparna,Pradhan,9000011940,rituparna.pradhan.726@example.com,Bengaluru,community,lead,false,false,,My children's education,PLAN,true,2026-09-19,false
P02980,Deepa,Srinivasan,9000057698,deepa.srinivasan.935@example.com,Hyderabad,web_reveal,lead,true,false,35 to 39,Insurance and cover,PLAN,true,2026-09-19,false
P02982,Manish,Tandon,9000070271,,Gurugram,community,lead,true,false,,,,true,2026-09-19,false
P02983,Anjali,Khanna,9000072549,,Gurugram,community,lead,true,false,,,,true,2026-09-19,false
P02985,Suresh,Nair,9000046946,,Hyderabad,referral,lead,true,false,,,,false,2026-09-19,false
P02986,Nitin,Kapoor,9000027475,,Gurugram,corporate_session,lead,false,false,,,,true,2026-09-19,false
P02987,Divya,Rathore,9000046688,,Delhi,organic,lead,true,false,,,,true,2026-09-19,false
P02988,Sakshi,Chopra,9000087196,sakshi.chopra.385@example.com,Chandigarh,web_reveal,lead,true,false,30 to 34,My children's education,PLAN,false,2026-09-19,false
P02990,Rohan,Khanna,9000035487,rohan.khanna.635@example.com,Gurugram,community,lead,true,false,,Insurance and cover,ALPHA,true,2026-09-20,false
P02991,Tanmoy,Nayak,9000019649,,Kolkata,community,lead,false,false,,,,true,2026-09-20,false
P02993,Aakash,Mishra,9000099332,,Noida,community,lead,true,false,,,,true,2026-09-20,false
P02996,Abhijit,Mohanty,9000056300,abhijit.mohanty.145@example.com,Kolkata,community,lead,true,false,,Saving enough every month,PLAN,true,2026-09-20,false
P02997,Suresh,Rajan,9000001443,,Chennai,community,lead,true,false,,,,true,2026-09-20,false
P02998,Nishant,Desai,9000086763,,Pune,corporate_session,lead,false,false,,,,false,2026-09-20,false
P02999,Jay,Apte,9000070239,,Mumbai,community,lead,true,true,,,,true,2026-09-20,false
P03003,Simran,Rathore,9000003630,,Delhi,organic,lead,true,false,,,,false,2026-09-20,false
P03004,Naveen,Subramanian,9000073840,naveen.subramanian.608@example.com,Bengaluru,web_reveal,lead,true,false,35 to 39,Saving enough every month,PLAN,false,2026-09-20,false
P03005,Saloni,Thakkar,9000021178,saloni.thakkar.290@example.com,Pune,community,lead,true,false,,My children's education,PLAN,true,2026-09-21,false
P03010,Sandeep,Menon,9000069319,,Hyderabad,community,lead,true,false,,,,true,2026-09-21,false
P03011,Keerthana,Reddy,9000045515,keerthana.reddy.411@example.com,Bengaluru,community,lead,true,false,,Where to invest,PLAN,true,2026-09-21,false
P03012,Lakshmi,Subramanian,9000014509,lakshmi.subramanian.466@example.com,Bengaluru,community,lead,true,false,,Where to invest,PLAN,true,2026-09-21,false
P03014,Pooja,Saxena,9000059942,,Gurugram,community,lead,true,false,,,,true,2026-09-21,false
P03016,Aditya,Chauhan,9000092484,,Delhi,community,lead,false,false,,,,true,2026-09-21,false
P03017,Prasanna,Murthy,9000076000,,Bengaluru,corporate_session,lead,true,false,,,,false,2026-09-21,false
P03018,Simran,Mishra,9000010516,,Noida,corporate_session,lead,false,false,,,,false,2026-09-21,false
P03019,Rutuja,Jadhav,9000096708,rutuja.jadhav.650@example.com,Pune,community,lead,true,false,,Where to invest,PLAN,true,2026-09-21,false
P03020,Aniket,Joshi,9000034912,,Pune,community,lead,true,false,,,,true,2026-09-21,false
P03021,Vaibhav,Trivedi,9000081740,,Indore,corporate_session,lead,true,false,,,,false,2026-09-21,false
P03023,Madhura,Jain,9000028609,,Pune,corporate_session,lead,false,false,,,,false,2026-09-21,false
P03025,Janani,Varma,9000012722,,Hyderabad,community,lead,true,false,,,,true,2026-09-22,false
P03026,Vaibhav,Desai,9000070069,,Mumbai,community,lead,true,false,,,,true,2026-09-22,false
P03027,Suresh,Prasad,9000077301,,Chennai,community,lead,true,false,,,,true,2026-09-22,false
P03029,Prasanna,Varma,9000000804,,Bengaluru,community,lead,true,false,,,,true,2026-09-22,false
P03030,Sourav,Ghosh,9000010544,,Kolkata,community,lead,true,false,,,,true,2026-09-22,false
P03031,Nirav,Naik,9000013712,,Visakhapatnam,referral,lead,true,true,,,,false,2026-09-22,false
P03032,Parth,Jain,9000004147,,Pune,organic,lead,true,false,,,,false,2026-09-22,false
P03033,Harini,Nair,9000048082,,Hyderabad,corporate_session,lead,false,false,,,,false,2026-09-22,false
P03034,Nidhi,Trivedi,9000099453,nidhi.trivedi.727@example.com,Pune,web_reveal,lead,true,false,30 to 34,Insurance and cover,PLAN,false,2026-09-22,false
P03036,Meera,Saxena,9000062063,,Jaipur,organic,lead,true,false,,,,true,2026-09-23,false
P03037,Devika,Mehta,9000000795,,Ahmedabad,corporate_session,lead,true,false,,,,false,2026-09-23,false
P03038,Biswajit,Banerjee,9000018683,,Kolkata,organic,lead,false,false,,,,false,2026-09-23,false
P03039,Rohan,Kapoor,9000022897,rohan.kapoor.386@example.com,Delhi,community,lead,true,false,,Retiring early,ALPHA,true,2026-09-23,false
P03040,Bhavin,Desai,9000079559,,Mumbai,corporate_session,lead,true,false,,,,false,2026-09-23,false
