Event External ID,Contact External ID,Event,Screen,At,Props
EV0006142,P00085,no_show,K01,2026-06-25T16:20:00+05:30,"{""adviser_id"":""adv02"",""slot"":""2026-06-25T16:00:00+05:30"",""summary"":""client did not join""}"
EV0006144,P00085,state_enter_S20,K01,2026-06-25T16:20:00+05:30,"{""from_state"":""S7"",""state"":""S20""}"
EV0006149,P00085,call_booked,K01,2026-06-27T02:31:29+05:30,"{""adviser_id"":""adv03"",""slot"":""2026-06-30T10:30:00+05:30"",""summary"":""call booked: the investments and why they were chosen"",""tier"":""diwm"",""topic"":""The investments and why they were chosen""}"
EV0006150,P00085,state_enter_S7,K02,2026-06-27T02:31:29+05:30,"{""from_state"":""S20"",""state"":""S7""}"
EV0006154,P00085,state_enter_S9,H01c,2026-06-30T11:15:00+05:30,"{""from_state"":""S7"",""state"":""S9""}"
EV0006156,P00085,call_completed,K03,2026-06-30T11:17:00+05:30,"{""adviser_id"":""adv03"",""slot"":""2026-06-30T10:30:00+05:30"",""summary"":""Walked through the investments and why they were chosen; next step agreed.""}"
EV0006171,P00085,action_done,E06,2026-07-09T22:33:18+05:30,"{""done_count"":2,""total_count"":7,""verification"":""platform"",""verified"":true}"
EV0006173,P00085,plan_updated,H05,2026-07-10T14:50:04+05:30,"{""from_version"":""v1"",""reason"":""publish"",""to_version"":""v2""}"
EV0006174,P00085,state_enter_S11,H01e,2026-07-10T14:50:04+05:30,"{""from_state"":""S9"",""state"":""S11""}"
EV0006180,P00085,update_accepted,H05,2026-07-14T20:03:12+05:30,"{""to_version"":""v2""}"
EV0006181,P00085,state_enter_S9,H01c,2026-07-14T20:03:12+05:30,"{""from_state"":""S11"",""state"":""S9""}"
EV0006207,P00085,action_done,E06,2026-08-13T06:11:20+05:30,"{""done_count"":3,""total_count"":7,""verification"":""self_reported"",""verified"":false}"
EV0006216,P00085,state_enter_S15,Q01,2026-08-23T00:47:01+05:30,"{""from_state"":""S9"",""state"":""S15""}"
EV0006220,P00085,aa_connected,A06,2026-08-25T07:54:04+05:30,"{""consent_expiry"":""2026-11-23"",""institutions_failed"":[],""institutions_ok"":[""Bank 4"",""KFintech"",""CAMS"",""NSDL""],""renewal"":true}"
EV0006221,P00085,state_enter_S9,H01c,2026-08-25T07:54:04+05:30,"{""from_state"":""S15"",""state"":""S9""}"
EV0006235,P00085,review_due,Q01,2026-09-10T15:08:21+05:30,"{""review_id"":""RV-00478-1""}"
EV0006236,P00085,plan_updated,H05,2026-09-11T10:46:52+05:30,"{""from_version"":""v2"",""reason"":""publish"",""to_version"":""v3""}"
EV0006237,P00085,state_enter_S11,H01e,2026-09-11T10:46:52+05:30,"{""from_state"":""S9"",""state"":""S11""}"
EV0006239,P00085,action_done,E06,2026-09-12T16:15:43+05:30,"{""done_count"":4,""total_count"":7,""verification"":""platform"",""verified"":true}"
EV0006244,P00087,signed_up,A03,2026-05-27T01:17:52+05:30,"{""device"":""android"",""phone"":""9000091007"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0006245,P00087,state_enter_S1,R01,2026-05-27T01:17:52+05:30,"{""from_state"":null,""state"":""S1""}"
EV0006257,P00087,reveal_seen,R09,2026-05-27T18:14:32+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Legacy"",""city"":""Mumbai"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0006258,P00087,state_enter_S2,X01,2026-05-27T18:14:32+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0006261,P00087,paywall_viewed,P01,2026-05-27T18:17:16+05:30,"{""from_state"":""S2"",""sku_expanded"":""none""}"
EV0006267,P00088,signed_up,A03,2026-05-20T13:18:35+05:30,"{""device"":""android"",""phone"":""9000011544"",""source"":""referral"",""whatsapp_optin"":true}"
EV0006268,P00088,state_enter_S1,R01,2026-05-20T13:18:35+05:30,"{""from_state"":null,""state"":""S1""}"
EV0006283,P00090,signed_up,A03,2026-05-18T07:20:28+05:30,"{""device"":""ios"",""phone"":""9000034451"",""source"":""community"",""whatsapp_optin"":true}"
EV0006284,P00090,state_enter_S1,R01,2026-05-18T07:20:28+05:30,"{""from_state"":null,""state"":""S1""}"
EV0006296,P00090,reveal_seen,R09,2026-05-18T12:00:45+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Generosity"",""city"":""Bhubaneswar"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""5 to 10 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0006297,P00090,state_enter_S2,X01,2026-05-18T12:00:45+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0006299,P00090,paywall_viewed,P01,2026-05-18T13:32:00+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0006301,P00090,state_enter_S2b,P03,2026-05-18T13:32:30+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0006303,P00090,esign_done,P03,2026-05-18T13:34:17+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-003483""}"
EV0006304,P00090,state_enter_S2c,P04,2026-05-18T13:34:17+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0006306,P00090,paid,P05,2026-05-18T13:36:04+05:30,"{""amount"":""Rs ___"",""mandate_status"":""active"",""period"":""quarterly"",""razorpay_ids"":{""customer_id"":""cust_SEED00090"",""subscription_or_txn_id"":""sub_SEED000901""},""sku"":""diwm""}"
EV0006307,P00090,state_enter_S3,O02,2026-05-18T13:36:04+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0006315,P00090,aa_connected,A06,2026-05-19T12:33:45+05:30,"{""consent_expiry"":""2026-08-17"",""institutions_failed"":[],""institutions_ok"":[""Bank 5""]}"
EV0006319,P00090,state_enter_S4,O02,2026-05-19T17:36:09+05:30,"{""from_state"":""S3"",""state"":""S4""}"
EV0006327,P00090,data_progress,D12a,2026-05-19T17:42:42+05:30,"{""pct_complete"":29,""step_id"":""family""}"
EV0006332,P00090,state_enter_S19,O02,2026-05-26T17:36:09+05:30,"{""from_state"":""S4"",""state"":""S19""}"
EV0006346,P00090,data_progress,D12b,2026-05-26T18:41:37+05:30,"{""pct_complete"":37,""step_id"":""risk""}"
EV0006354,P00090,data_progress,D12c,2026-05-26T18:43:55+05:30,"{""pct_complete"":42,""step_id"":""income""}"
EV0006369,P00090,data_progress,D12d,2026-06-07T07:15:52+05:30,"{""pct_complete"":47,""step_id"":""expenses""}"
EV0006386,P00090,data_progress,D12e,2026-06-07T07:21:56+05:30,"{""pct_complete"":64,""step_id"":""investments""}"
EV0006389,P00090,data_progress,D12f,2026-06-07T07:22:42+05:30,"{""pct_complete"":73,""step_id"":""loans""}"
EV0006412,P00090,data_progress,D12g,2026-06-07T07:29:41+05:30,"{""pct_complete"":82,""step_id"":""insurance""}"
EV0006427,P00090,data_progress,D12h,2026-06-07T07:34:33+05:30,"{""pct_complete"":89,""step_id"":""goals""}"
EV0006437,P00090,state_enter_S5,D10,2026-06-07T07:37:24+05:30,"{""from_state"":""S19"",""state"":""S5""}"
EV0006439,P00090,data_complete,D10,2026-06-10T22:17:32+05:30,{}
EV0006440,P00090,plan_built,D10,2026-06-10T22:18:09+05:30,"{""assumed_count"":0,""assumptions_version"":""A1"",""band_count"":10,""built_on"":""full"",""instrument_set_version"":""I1"",""plan_version"":""v1"",""unknown_count"":0}"
EV0006441,P00090,state_enter_S6,H01a,2026-06-10T22:18:09+05:30,"{""from_state"":""S5"",""state"":""S6""}"
EV0006444,P00090,plan_read,G03,2026-06-12T21:29:23+05:30,{}
EV0006445,P00090,state_enter_S8,H01b,2026-06-12T21:29:23+05:30,"{""from_state"":""S6"",""state"":""S8""}"
EV0006469,P00090,plan_updated,H05,2026-07-10T12:14:18+05:30,"{""from_version"":""v1"",""reason"":""publish"",""to_version"":""v2""}"
EV0006470,P00090,state_enter_S11,H01e,2026-07-10T12:14:18+05:30,"{""from_state"":""S8"",""state"":""S11""}"
EV0006477,P00090,update_accepted,H05,2026-07-18T05:29:00+05:30,"{""to_version"":""v2""}"
EV0006478,P00090,state_enter_S8,H01b,2026-07-18T05:29:00+05:30,"{""from_state"":""S11"",""state"":""S8""}"
EV0006497,P00090,aa_connected,A06,2026-08-15T20:49:54+05:30,"{""consent_expiry"":""2026-11-13"",""institutions_failed"":[],""institutions_ok"":[""Bank 5""],""renewal"":true}"
EV0006506,P00090,review_due,Q01,2026-09-08T22:18:09+05:30,"{""review_id"":""RV-00496-1""}"
EV0006512,P00090,plan_updated,H05,2026-09-11T19:37:40+05:30,"{""from_version"":""v2"",""reason"":""publish"",""to_version"":""v3""}"
EV0006513,P00090,state_enter_S11,H01e,2026-09-11T19:37:40+05:30,"{""from_state"":""S8"",""state"":""S11""}"
EV0006515,P00090,update_accepted,H05,2026-09-14T13:42:53+05:30,"{""to_version"":""v3""}"
EV0006516,P00090,state_enter_S8,H01b,2026-09-14T13:42:53+05:30,"{""from_state"":""S11"",""state"":""S8""}"
EV0006525,P00090,call_booked,K01,2026-09-17T15:50:09+05:30,"{""adviser_id"":""adv03"",""slot"":""2026-09-19T18:00:00+05:30"",""summary"":""call booked: the investments and why they were chosen"",""tier"":""diwm"",""topic"":""The investments and why they were chosen""}"
EV0006526,P00090,state_enter_S7,K02,2026-09-17T15:50:09+05:30,"{""from_state"":""S8"",""state"":""S7""}"
EV0006532,P00090,no_show,K01,2026-09-19T18:20:00+05:30,"{""adviser_id"":""adv03"",""slot"":""2026-09-19T18:00:00+05:30"",""summary"":""client did not join""}"
EV0006534,P00090,state_enter_S20,K01,2026-09-19T18:20:00+05:30,"{""from_state"":""S7"",""state"":""S20""}"
EV0006537,P00090,call_booked,K01,2026-09-20T08:44:06+05:30,"{""adviser_id"":""adv04"",""slot"":""2026-09-21T16:00:00+05:30"",""summary"":""call booked: the investments and why they were chosen"",""tier"":""diwm"",""topic"":""The investments and why they were chosen""}"
EV0006538,P00090,state_enter_S7,K02,2026-09-20T08:44:06+05:30,"{""from_state"":""S20"",""state"":""S7""}"
EV0006542,P00090,no_show,K01,2026-09-21T16:20:00+05:30,"{""adviser_id"":""adv04"",""slot"":""2026-09-21T16:00:00+05:30"",""summary"":""client did not join""}"
EV0006544,P00090,state_enter_S20,K01,2026-09-21T16:20:00+05:30,"{""from_state"":""S7"",""state"":""S20""}"
EV0006549,P00090,review_done,Q01,2026-09-21T18:17:35+05:30,"{""review_id"":""RV-00496-1""}"
EV0006550,P00090,plan_updated,H05,2026-09-21T18:18:35+05:30,"{""from_version"":""v3"",""reason"":""review"",""to_version"":""v4""}"
EV0006552,P00090,update_accepted,H05,2026-09-21T18:19:35+05:30,"{""to_version"":""v4""}"
EV0006556,P00091,signed_up,A03,2026-05-18T13:07:58+05:30,"{""device"":""android"",""phone"":""9000064576"",""source"":""organic"",""whatsapp_optin"":true}"
EV0006557,P00091,state_enter_S1,R01,2026-05-18T13:07:58+05:30,"{""from_state"":null,""state"":""S1""}"
EV0006565,P00095,signed_up,A03,2026-05-23T00:50:00+05:30,"{""device"":""android"",""phone"":""9000047695"",""source"":""community"",""whatsapp_optin"":true}"
EV0006566,P00095,state_enter_S1,R01,2026-05-23T00:50:00+05:30,"{""from_state"":null,""state"":""S1""}"
EV0006578,P00095,reveal_seen,R09,2026-05-24T02:31:05+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Generosity"",""city"":""Bengaluru"",""corpus_band"":""Under 5 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 25%, meaningful amounts""}"
EV0006579,P00095,state_enter_S2,X01,2026-05-24T02:31:05+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0006585,P00095,paywall_viewed,P01,2026-06-02T21:24:52+05:30,"{""from_state"":""S2"",""sku_expanded"":""diy""}"
EV0006587,P00095,state_enter_S2b,P03,2026-06-02T21:25:22+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0006589,P00095,esign_done,P03,2026-06-02T21:29:45+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-003287""}"
EV0006590,P00095,state_enter_S2c,P04,2026-06-02T21:29:45+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0006592,P00095,paid,P05,2026-06-02T21:34:09+05:30,"{""amount"":""Rs ___"",""mandate_status"":""none (charged per period)"",""period"":""monthly"",""razorpay_ids"":{""customer_id"":""cust_SEED00095"",""subscription_or_txn_id"":""pay_SEED000951""},""sku"":""diy""}"
EV0006593,P00095,state_enter_S3,O02,2026-06-02T21:34:09+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0006602,P00095,state_enter_S4,O02,2026-06-05T02:27:14+05:30,"{""from_state"":""S3"",""state"":""S4""}"
EV0006605,P00095,data_progress,D12a,2026-06-05T02:28:35+05:30,"{""pct_complete"":27,""step_id"":""family""}"
EV0006616,P00095,data_progress,D12b,2026-06-05T02:30:11+05:30,"{""pct_complete"":35,""step_id"":""risk""}"
EV0006623,P00095,data_progress,D12c,2026-06-05T02:32:32+05:30,"{""pct_complete"":40,""step_id"":""income""}"
EV0006639,P00095,data_progress,D12d,2026-06-05T02:36:51+05:30,"{""pct_complete"":51,""step_id"":""expenses""}"
EV0006644,P00095,state_enter_S19,O02,2026-06-12T02:27:14+05:30,"{""from_state"":""S4"",""state"":""S19""}"
EV0006661,P00095,data_progress,D12e,2026-06-13T09:17:49+05:30,"{""pct_complete"":67,""step_id"":""investments""}"
EV0006664,P00095,data_progress,D12f,2026-06-13T14:17:14+05:30,"{""pct_complete"":75,""step_id"":""loans""}"
EV0006683,P00095,data_progress,D12g,2026-06-13T14:21:45+05:30,"{""pct_complete"":83,""step_id"":""insurance""}"
EV0006699,P00095,data_progress,D12h,2026-06-13T14:27:52+05:30,"{""pct_complete"":90,""step_id"":""goals""}"
EV0006707,P00095,state_enter_S5,D10,2026-06-13T14:30:38+05:30,"{""from_state"":""S19"",""state"":""S5""}"
EV0006709,P00095,data_complete,D10,2026-06-13T14:42:03+05:30,{}
EV0006710,P00095,plan_built,D10,2026-06-13T14:42:45+05:30,"{""assumed_count"":0,""assumptions_version"":""A1"",""band_count"":8,""built_on"":""full"",""instrument_set_version"":""I1"",""plan_version"":""v1"",""unknown_count"":0}"
EV0006711,P00095,state_enter_S6,H01a,2026-06-13T14:42:45+05:30,"{""from_state"":""S5"",""state"":""S6""}"
EV0006717,P00095,plan_read,G03,2026-06-21T20:54:04+05:30,{}
EV0006718,P00095,state_enter_S8,H01b,2026-06-21T20:54:04+05:30,"{""from_state"":""S6"",""state"":""S8""}"
EV0006733,P00095,state_enter_S9,H01c,2026-07-04T00:15:40+05:30,"{""from_state"":""S8"",""state"":""S9""}"
EV0006743,P00095,action_done,E06,2026-07-05T01:44:45+05:30,"{""done_count"":1,""total_count"":3,""verification"":""aa_verified"",""verified"":true}"
EV0006747,P00095,plan_updated,H05,2026-07-10T18:29:45+05:30,"{""from_version"":""v1"",""reason"":""publish"",""to_version"":""v2""}"
EV0006748,P00095,state_enter_S11,H01e,2026-07-10T18:29:45+05:30,"{""from_state"":""S9"",""state"":""S11""}"
EV0006753,P00095,update_accepted,H05,2026-07-19T11:12:36+05:30,"{""to_version"":""v2""}"
EV0006754,P00095,state_enter_S9,H01c,2026-07-19T11:12:36+05:30,"{""from_state"":""S11"",""state"":""S9""}"
EV0006767,P00095,plan_updated,H05,2026-08-09T00:13:32+05:30,"{""from_version"":""v2"",""reason"":""sharpen"",""to_version"":""v3""}"
EV0006769,P00095,update_accepted,H05,2026-08-09T00:14:02+05:30,"{""to_version"":""v3""}"
EV0006776,P00095,plan_updated,H05,2026-08-09T00:33:25+05:30,"{""from_version"":""v3"",""reason"":""sharpen"",""to_version"":""v4""}"
EV0006778,P00095,update_accepted,H05,2026-08-09T00:33:55+05:30,"{""to_version"":""v4""}"
EV0006785,P00095,plan_updated,H05,2026-08-09T00:53:10+05:30,"{""from_version"":""v4"",""reason"":""sharpen"",""to_version"":""v5""}"
EV0006787,P00095,update_accepted,H05,2026-08-09T00:53:40+05:30,"{""to_version"":""v5""}"
EV0006798,P00095,action_done,E06,2026-08-13T22:22:07+05:30,"{""done_count"":2,""total_count"":3,""verification"":""aa_verified"",""verified"":true}"
EV0006821,P00095,plan_updated,H05,2026-09-11T14:36:03+05:30,"{""from_version"":""v5"",""reason"":""publish"",""to_version"":""v6""}"
EV0006822,P00095,state_enter_S11,H01e,2026-09-11T14:36:03+05:30,"{""from_state"":""S9"",""state"":""S11""}"
EV0006823,P00095,review_due,Q01,2026-09-11T14:42:45+05:30,"{""review_id"":""RV-00468-1""}"
EV0006829,P00095,update_accepted,H05,2026-09-17T16:11:51+05:30,"{""to_version"":""v6""}"
EV0006830,P00095,state_enter_S9,H01c,2026-09-17T16:11:51+05:30,"{""from_state"":""S11"",""state"":""S9""}"
EV0006842,P00096,signed_up,A03,2026-06-03T17:27:15+05:30,"{""device"":""android"",""phone"":""9000094501"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0006843,P00096,state_enter_S1,R01,2026-06-03T17:27:15+05:30,"{""from_state"":null,""state"":""S1""}"
EV0006855,P00096,reveal_seen,R09,2026-06-03T19:45:59+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Security"",""city"":""Mumbai"",""corpus_band"":""1 to 5 crores"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0006856,P00096,state_enter_S2,X01,2026-06-03T19:45:59+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0006860,P00096,paywall_viewed,P01,2026-06-03T19:50:36+05:30,"{""from_state"":""S2"",""sku_expanded"":""none""}"
EV0006868,P00098,signed_up,A03,2026-05-23T22:53:31+05:30,"{""device"":""android"",""phone"":""9000036876"",""source"":""referral"",""whatsapp_optin"":true}"
EV0006869,P00098,state_enter_S1,R01,2026-05-23T22:53:31+05:30,"{""from_state"":null,""state"":""S1""}"
EV0006880,P00098,reveal_seen,R09,2026-05-24T07:44:39+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Family"",""city"":""Ahmedabad"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0006881,P00098,state_enter_S2,X01,2026-05-24T07:44:39+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0006885,P00098,paywall_viewed,P01,2026-07-14T23:44:33+05:30,"{""from_state"":""S2"",""sku_expanded"":""diy""}"
EV0006887,P00098,state_enter_S2b,P03,2026-07-14T23:45:03+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0006889,P00098,esign_done,P03,2026-07-14T23:50:13+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-003273""}"
EV0006890,P00098,state_enter_S2c,P04,2026-07-14T23:50:13+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0006892,P00098,paid,P05,2026-07-14T23:55:23+05:30,"{""amount"":""Rs ___"",""mandate_status"":""active"",""period"":""monthly"",""razorpay_ids"":{""customer_id"":""cust_SEED00098"",""subscription_or_txn_id"":""sub_SEED000981""},""sku"":""diy""}"
EV0006893,P00098,state_enter_S3,O02,2026-07-14T23:55:23+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0006905,P00098,state_enter_S4,O02,2026-07-20T09:40:27+05:30,"{""from_state"":""S3"",""state"":""S4""}"
EV0006913,P00098,data_progress,D12a,2026-07-20T09:47:03+05:30,"{""pct_complete"":31,""step_id"":""family""}"
EV0006924,P00098,data_progress,D12b,2026-07-20T09:48:46+05:30,"{""pct_complete"":39,""step_id"":""risk""}"
EV0006930,P00098,data_progress,D12c,2026-07-20T09:50:53+05:30,"{""pct_complete"":40,""step_id"":""income""}"
EV0006951,P00098,data_progress,D12d,2026-07-20T09:56:41+05:30,"{""pct_complete"":48,""step_id"":""expenses""}"
EV0006975,P00098,data_progress,D12e,2026-07-20T10:04:03+05:30,"{""pct_complete"":67,""step_id"":""investments""}"
EV0006985,P00098,data_progress,D12f,2026-07-20T10:06:02+05:30,"{""pct_complete"":75,""step_id"":""loans""}"
EV0006996,P00098,data_progress,D12g,2026-07-20T10:08:53+05:30,"{""pct_complete"":83,""step_id"":""insurance""}"
EV0007008,P00098,data_progress,D12h,2026-07-20T10:14:04+05:30,"{""pct_complete"":90,""step_id"":""goals""}"
EV0007016,P00098,state_enter_S5,D10,2026-07-20T11:40:27+05:30,"{""from_state"":""S4"",""state"":""S5""}"
EV0007018,P00098,data_complete,D10,2026-07-20T12:06:38+05:30,{}
EV0007019,P00098,plan_built,D10,2026-07-20T12:07:50+05:30,"{""assumed_count"":1,""assumptions_version"":""A2"",""band_count"":10,""built_on"":""full"",""instrument_set_version"":""I1"",""plan_version"":""v1"",""unknown_count"":0}"
EV0007020,P00098,state_enter_S6,H01a,2026-07-20T12:07:50+05:30,"{""from_state"":""S5"",""state"":""S6""}"
EV0007023,P00098,plan_read,G03,2026-07-22T05:22:47+05:30,{}
EV0007024,P00098,state_enter_S8,H01b,2026-07-22T05:22:47+05:30,"{""from_state"":""S6"",""state"":""S8""}"
